respondent_id,consent_given,consent_date,first_name,last_name,id_number,date_of_birth,gender,nationality,south_african_citizen,mobile_number,email,whatsapp_number,township,ward_number,suburb,gps_latitude,gps_longitude,highest_qualification,education_level_code,field_of_study,nqf_level,digital_literacy_level,currently_employed,employment_status,months_unemployed,seeking_work,previous_job_title,previous_sector,preferred_sector,preferred_job_type,has_smartphone,has_internet_access,transport_mode,willing_to_relocate,training_interest,preferred_training_area,household_size,household_income_band,grant_recipient,disability_status,disability_type,available_start_date,survey_date,surveyor_name,source_channel,source_file_name,validation_errors,validation_status
953c6306-b58a-46f7-ae9f-bfa3c5fe018d,True,2026-06-01,Karabo,Baloyi,8355965097412,1983-02-21,Female,South African,True,632886024,karabo.baloyi372@example.com,602907916,Vosloorus,23,Meadowlands,-26.187329,28.078921,Diploma,NQF,Marketing,7,Advanced,True,Employed,0,False,Driver,ICT,ICT,Permanent,True,False,Taxi,True,False,Education,2,>R15000,True,False,Hearing,2026-07-01,2026-06-14,L Dlamini,Community Drive,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
4faeda9f-3b30-42ba-a7df-59d7cbad8e2f,True,2026-06-01,Nomsa,Mokoena,9579654720306,1988-12-04,Female,South African,True,652937390,nomsa.mokoena373@example.com,632999567,Vosloorus,36,Dobsonville,-26.273178,27.998253,Matric,NQF,Marketing,4,Intermediate,True,Employed,0,False,General Worker,Finance,Logistics,Contract,True,True,Bus,False,True,Engineering,8,R7501-R15000,True,False,,2026-07-01,2026-06-14,A Khumalo,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
7b5f5d0b-1036-494c-b602-1c56c7a21559,True,2026-06-01,Karabo,Dlamini,9004005025038,1994-04-01,Male,South African,True,688397753,karabo.dlamini374@example.com,659140348,Katlehong,49,Zola,-26.166069,27.975385,Certificate,NQF,Education,7,Basic,False,Unemployed,6,True,Driver,Manufacturing,Logistics,Part-Time,True,False,Bus,False,False,Engineering,3,R7501-R15000,False,False,Hearing,2026-07-01,2026-06-14,A Khumalo,Community Drive,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
3a62d29b-3580-4243-b9bb-88935840a363,True,2026-06-01,Ayanda,Dlamini,9038159420694,1986-01-12,Female,South African,True,696659936,ayanda.dlamini375@example.com,895613414,Tembisa,47,Pimville,-26.39724,27.985421,Diploma,NQF,Finance,8,Basic,False,Unemployed,40,True,General Worker,ICT,Logistics,Contract,True,False,Own Car,False,True,Marketing,7,R3500-R7500,False,False,,2026-07-01,2026-06-14,A Khumalo,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
b27f60a4-9a13-45b2-a6b0-80c07868441e,True,2026-06-01,Sipho,Mokoena,8730294453896,1980-07-08,Female,South African,True,764439905,sipho.mokoena377@example.com,759163941,Alexandra,73,Protea Glen,-26.120884,27.820569,Certificate,NQF,Finance,5,Basic,False,Unemployed,3,True,Cashier,Retail,Education,Part-Time,True,False,Train,False,True,Marketing,4,R7501-R15000,True,True,Physical,2026-07-01,2026-06-14,T Nkosi,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
ba0e2362-92a1-4544-b0b9-408a95bee471,True,2026-06-01,Sibusiso,Mahlangu,8366039809960,1995-08-19,Female,South African,True,709882423,sibusiso.mahlangu378@example.com,726870253,Vosloorus,48,Jabulani,-26.362717,27.799438,Matric,NQF,Hospitality,6,Advanced,False,Unemployed,6,True,Driver,Retail,Logistics,Permanent,True,True,Own Car,True,False,Business,1,R7501-R15000,True,True,Visual,2026-07-01,2026-06-14,M Moloi,Community Drive,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
b461c4b8-bae9-49db-94d0-657f69e5ddae,True,2026-06-01,Karabo,Ndlovu,9787340013673,1980-03-15,Male,South African,True,779697990,karabo.ndlovu379@example.com,650579487,Alexandra,39,Orlando,-26.319088,27.740091,Honours,NQF,Hospitality,4,Intermediate,False,Unemployed,39,True,Cashier,ICT,ICT,Permanent,False,False,Own Car,False,True,Engineering,3,>R15000,True,False,,2026-07-01,2026-06-14,T Nkosi,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
1e128d59-21c2-49cc-aaa8-f6e3bcc25ae9,True,2026-06-01,Sipho,Ndlovu,9843994247573,1984-07-30,Male,South African,True,856340306,sipho.ndlovu381@example.com,734501257,Diepsloot,90,Dobsonville,-26.311949,27.994306,Certificate,NQF,Business,8,Advanced,False,Unemployed,36,True,Driver,Finance,Finance,Part-Time,False,True,Own Car,True,False,Education,10,R3500-R7500,False,True,Physical,2026-07-01,2026-06-14,L Dlamini,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
6f568715-4d50-427b-9cbc-3ed8096135f6,True,2026-06-01,Lungile,Dlamini,9511082438090,2001-04-13,Female,South African,True,726811622,lungile.dlamini382@example.com,813592655,Katlehong,12,Zola,-26.040668,27.817288,Diploma,NQF,Engineering,7,Intermediate,True,Employed,0,False,Data Capturer,Logistics,Education,Contract,False,True,Own Car,True,False,IT,8,>R15000,False,False,,2026-07-01,2026-06-14,A Khumalo,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
50a30b14-d5a2-48e3-9395-52e99feadb98,True,2026-06-01,Mpho,Mthembu,8627009284893,1999-04-28,Female,South African,True,704686876,mpho.mthembu383@example.com,621768863,Soweto,33,Jabulani,-26.085481,27.925954,Certificate,NQF,Marketing,7,Advanced,True,Employed,0,False,Call Centre Agent,Retail,Manufacturing,Permanent,True,False,Own Car,True,False,Engineering,5,R3500-R7500,True,False,,2026-07-01,2026-06-14,M Moloi,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
f6c3e136-9b13-4c9e-a216-bfc4eab440ed,True,2026-06-01,Ayanda,Baloyi,9650334860839,2007-05-04,Male,South African,True,624834594,ayanda.baloyi384@example.com,617080089,Vosloorus,55,Zola,-26.098384,27.796265,Certificate,NQF,Marketing,4,Intermediate,True,Employed,0,False,Cashier,Education,Retail,Permanent,True,True,Train,True,False,IT,1,R3500-R7500,True,False,Hearing,2026-07-01,2026-06-14,T Nkosi,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
2cc0a981-46b2-42b4-b692-8407abbef79c,True,2026-06-01,Sipho,Dlamini,8385002004526,1999-01-22,Female,South African,True,887146463,sipho.dlamini385@example.com,883870756,Diepsloot,37,Pimville,-26.206565,27.862278,Certificate,NQF,Hospitality,4,Advanced,True,Employed,0,False,Driver,Manufacturing,Retail,Contract,True,True,Train,False,True,Hospitality,2,<R3500,False,False,Hearing,2026-07-01,2026-06-14,L Dlamini,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
c181f05f-8f53-4b3c-8794-da72b58e76d3,True,2026-06-01,Thabo,Mahlangu,9244573728520,1982-08-26,Female,South African,True,810349981,thabo.mahlangu386@example.com,881667586,Katlehong,58,Protea Glen,-26.096237,27.97381,Diploma,NQF,Engineering,8,Advanced,True,Employed,0,False,General Worker,ICT,Logistics,Part-Time,False,False,Bus,True,True,IT,3,R7501-R15000,True,False,Hearing,2026-07-01,2026-06-14,T Nkosi,Community Drive,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
3fd96f67-a400-46a9-92d3-dc038a0ca7b0,True,2026-06-01,Nandi,Mahlangu,8805430235389,1989-07-08,Male,South African,True,882993210,nandi.mahlangu387@example.com,610228369,Vosloorus,117,Protea Glen,-26.329953,28.01986,Matric,NQF,Hospitality,7,Basic,True,Employed,0,False,General Worker,Finance,Logistics,Part-Time,False,True,Bus,True,False,Business,8,<R3500,True,False,Hearing,2026-07-01,2026-06-14,T Nkosi,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
e8801f13-333a-4b90-9f2f-853151562838,True,2026-06-01,Palesa,Mogale,8040064374345,1995-10-30,Female,South African,True,882098058,palesa.mogale388@example.com,766431086,Orange Farm,11,Dobsonville,-26.003079,27.782051,Matric,NQF,Finance,4,Intermediate,False,Unemployed,53,True,Administrator,Education,Education,Permanent,False,True,Walk,False,True,Hospitality,4,<R3500,True,True,Physical,2026-07-01,2026-06-14,T Nkosi,WhatsApp,job_seeker.csv,"['TOWNSHIP_VALID', 'SA_ID_LUHN_VALID']",REJECTED
e8935e6f-31cd-4e57-a22b-a0f024b3b4ff,True,2026-06-01,Sipho,Nkosi,8784647829633,2005-10-20,Female,South African,True,728313156,sipho.nkosi389@example.com,760534138,Tembisa,124,Meadowlands,-26.194748,27.797576,Bachelor Degree,NQF,Hospitality,5,Basic,False,Unemployed,43,True,General Worker,Manufacturing,Finance,Contract,True,True,Train,True,True,Business,8,>R15000,True,True,,2026-07-01,2026-06-14,L Dlamini,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
30fe35fb-6f29-456e-a29e-bf23b7959cae,True,2026-06-01,Lungile,Mabena,8108369647974,2003-06-04,Female,South African,True,848006381,lungile.mabena390@example.com,882131315,Diepsloot,55,Dobsonville,-26.157025,27.78313,Matric,NQF,Finance,4,Advanced,True,Employed,0,False,Administrator,ICT,Education,Permanent,True,False,Walk,True,True,Hospitality,7,R3500-R7500,False,True,Hearing,2026-07-01,2026-06-14,T Nkosi,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
e433dd0c-f8fd-4432-8f1d-0682e140dab6,True,2026-06-01,Lerato,Mahlangu,8440661721882,1998-02-23,Male,South African,True,755736872,lerato.mahlangu391@example.com,814758147,Alexandra,76,Dobsonville,-26.335261,27.868542,Honours,NQF,Business,4,Advanced,False,Unemployed,19,True,Call Centre Agent,Logistics,Finance,Contract,True,False,Taxi,True,True,Business,7,<R3500,False,False,Hearing,2026-07-01,2026-06-14,A Khumalo,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
fc8edda2-d383-4af2-82bd-a9b5ba064fc7,True,2026-06-01,Karabo,Mogale,9227341390141,1983-03-06,Male,South African,True,856537610,karabo.mogale392@example.com,765405318,Tembisa,5,Orlando,-26.103302,28.027543,Diploma,NQF,Marketing,5,Advanced,False,Unemployed,36,True,Administrator,Logistics,Retail,Part-Time,True,True,Walk,True,True,Hospitality,2,R7501-R15000,True,False,Hearing,2026-07-01,2026-06-14,M Moloi,Community Drive,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
6f02a8fe-c017-4c47-a99c-3bed9bb5c54e,True,2026-06-01,Sibusiso,Masilela,8343359796467,1990-09-10,Male,South African,True,787107686,sibusiso.masilela394@example.com,787947003,Vosloorus,16,Orlando,-26.010923,28.099656,Diploma,NQF,IT,4,Intermediate,False,Unemployed,9,True,Sales Assistant,ICT,Manufacturing,Contract,True,True,Taxi,False,True,Engineering,3,>R15000,False,True,,2026-07-01,2026-06-14,T Nkosi,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
98350cd0-1750-446e-9cfe-1e3c06492e35,True,2026-06-01,Sipho,Mabena,8952057860660,2003-05-16,Male,South African,True,723413718,sipho.mabena396@example.com,891752971,Diepsloot,118,Jabulani,-26.119945,27.971239,Diploma,NQF,Hospitality,4,Basic,True,Employed,0,False,Call Centre Agent,Logistics,ICT,Contract,False,True,Walk,False,False,Business,8,<R3500,False,False,Visual,2026-07-01,2026-06-14,T Nkosi,Community Drive,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
d06d63f7-3ad0-441a-b352-c6e4d16b1af7,True,2026-06-01,Lerato,Dlamini,9742697725009,1986-08-17,Female,South African,True,700835865,lerato.dlamini397@example.com,683669599,Vosloorus,51,Orlando,-26.024873,28.098828,Certificate,NQF,Engineering,5,Advanced,True,Employed,0,False,Driver,Manufacturing,Education,Part-Time,False,False,Walk,False,True,Hospitality,9,R3500-R7500,True,True,Hearing,2026-07-01,2026-06-14,L Dlamini,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
828005d9-31f6-45b1-8265-1bfffecf31da,True,2026-06-01,Thabo,Mogale,9019354067639,1994-06-19,Female,South African,True,719760716,thabo.mogale400@example.com,760106878,Orange Farm,13,Jabulani,-26.278306,27.962188,Diploma,NQF,Marketing,6,Basic,True,Employed,0,False,Driver,Finance,Retail,Contract,False,True,Train,True,False,Hospitality,1,R7501-R15000,True,True,Visual,2026-07-01,2026-06-14,L Dlamini,Community Drive,job_seeker.csv,"['TOWNSHIP_VALID', 'SA_ID_LUHN_VALID']",REJECTED
4a31e4a3-0fec-4b22-96f1-913d166727b3,True,2026-06-01,Mpho,Ndlovu,8271344865967,1981-09-07,Female,South African,True,838589948,mpho.ndlovu401@example.com,778363915,Katlehong,94,Pimville,-26.395455,28.003426,Diploma,NQF,Marketing,8,Advanced,False,Unemployed,23,True,Administrator,Education,Finance,Permanent,True,True,Own Car,True,False,IT,8,R3500-R7500,True,False,,2026-07-01,2026-06-14,M Moloi,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
2f791f4a-4cae-4864-8547-499dc821457e,True,2026-06-01,Ayanda,Molefe,8914007085767,1986-03-19,Male,South African,True,709787862,ayanda.molefe402@example.com,718024416,Soweto,34,Protea Glen,-26.137669,27.867431,Bachelor Degree,NQF,Business,7,Advanced,True,Employed,0,False,General Worker,Retail,Manufacturing,Permanent,True,True,Walk,True,False,Engineering,1,R7501-R15000,True,True,Hearing,2026-07-01,2026-06-14,L Dlamini,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
0e06396e-8e7c-414a-bdcf-f121728ee429,True,2026-06-01,Ayanda,Dlamini,8599473001745,2003-09-11,Female,South African,True,898265876,ayanda.dlamini403@example.com,676431255,Vosloorus,38,Pimville,-26.228147,27.932338,Certificate,NQF,Hospitality,7,Advanced,False,Unemployed,22,True,Data Capturer,Education,Finance,Permanent,True,False,Taxi,False,True,Engineering,8,>R15000,True,True,Visual,2026-07-01,2026-06-14,M Moloi,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
a9135fcf-1fe4-495a-8958-013b4b3bb425,True,2026-06-01,Nandi,Khumalo,9823920373360,2003-08-25,Female,South African,True,690038179,nandi.khumalo404@example.com,723119942,Vosloorus,105,Pimville,-26.250631,27.917983,Certificate,NQF,Hospitality,4,Advanced,True,Employed,0,False,Data Capturer,ICT,Manufacturing,Contract,True,False,Taxi,False,True,Engineering,4,<R3500,False,False,,2026-07-01,2026-06-14,M Moloi,Community Drive,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
4b9ff3b2-c3dc-42c5-8727-7ac3336c5ccc,True,2026-06-01,Sipho,Mokoena,8781325874682,1997-07-14,Female,South African,True,789490597,sipho.mokoena406@example.com,849854002,Orange Farm,67,Jabulani,-26.133306,27.835571,Diploma,NQF,Hospitality,6,Intermediate,False,Unemployed,11,True,Sales Assistant,Logistics,Education,Part-Time,False,True,Train,False,False,Marketing,3,R3500-R7500,True,True,Visual,2026-07-01,2026-06-14,M Moloi,Community Drive,job_seeker.csv,"['TOWNSHIP_VALID', 'SA_ID_LUHN_VALID']",REJECTED
77dfeddf-a2a7-45fe-ae71-32985a95b136,True,2026-06-01,Ayanda,Mabena,8920045706287,1995-03-04,Male,South African,True,774379865,ayanda.mabena407@example.com,748202671,Orange Farm,72,Zola,-26.148628,28.014148,Diploma,NQF,IT,7,Advanced,False,Unemployed,14,True,Cashier,Retail,Logistics,Part-Time,False,True,Bus,False,False,Business,8,<R3500,True,False,Visual,2026-07-01,2026-06-14,L Dlamini,WhatsApp,job_seeker.csv,"['TOWNSHIP_VALID', 'SA_ID_LUHN_VALID']",REJECTED
0f50a3fe-c733-4eda-a76c-617f13bdf72d,True,2026-06-01,Palesa,Khumalo,9324055284791,1985-10-28,Male,South African,True,644808968,palesa.khumalo408@example.com,799413272,Tembisa,105,Orlando,-26.389075,27.701756,Diploma,NQF,Engineering,7,Advanced,False,Unemployed,7,True,Administrator,Logistics,ICT,Contract,False,False,Bus,False,True,Business,8,R7501-R15000,False,True,Physical,2026-07-01,2026-06-14,L Dlamini,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
4a4e82a1-d566-4ccc-a824-9d53d5743379,True,2026-06-01,Nandi,Mokoena,8036918826545,1998-11-19,Female,South African,True,628517063,nandi.mokoena409@example.com,663508608,Orange Farm,20,Protea Glen,-26.147302,27.967885,Honours,NQF,Marketing,5,Basic,True,Employed,0,False,Driver,Logistics,Finance,Permanent,False,False,Taxi,False,False,Engineering,1,R7501-R15000,True,False,Visual,2026-07-01,2026-06-14,T Nkosi,Google Form,job_seeker.csv,"['TOWNSHIP_VALID', 'SA_ID_LUHN_VALID']",REJECTED
57069d53-57a7-4f32-a70d-fafb2c491868,True,2026-06-01,Tumelo,Masilela,9186899031434,1990-11-04,Female,South African,True,879579481,tumelo.masilela410@example.com,841666786,Diepsloot,13,Protea Glen,-26.195238,27.910485,Bachelor Degree,NQF,IT,7,Intermediate,False,Unemployed,31,True,Cashier,Education,Logistics,Contract,True,False,Walk,True,True,Engineering,2,R3500-R7500,True,True,,2026-07-01,2026-06-14,A Khumalo,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
edec125f-cc04-4ef9-a2e5-357ef8c125c3,True,2026-06-01,Karabo,Nkosi,8445356803308,1998-05-14,Female,South African,True,834151022,karabo.nkosi411@example.com,834002190,Katlehong,75,Meadowlands,-26.028005,28.014567,Certificate,NQF,Engineering,4,Advanced,True,Employed,0,False,General Worker,Manufacturing,Education,Permanent,False,False,Own Car,False,False,Marketing,3,R3500-R7500,True,False,Hearing,2026-07-01,2026-06-14,T Nkosi,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
fc59f790-9a55-4109-9787-c32580a3f03b,True,2026-06-01,Tumelo,Mthembu,9867047143616,2001-10-28,Female,South African,True,639532050,tumelo.mthembu412@example.com,667314851,Orange Farm,81,Zola,-26.338097,27.920044,Diploma,NQF,Education,6,Basic,False,Unemployed,6,True,Administrator,Manufacturing,ICT,Contract,True,True,Taxi,True,True,Education,10,<R3500,False,True,Hearing,2026-07-01,2026-06-14,M Moloi,Community Drive,job_seeker.csv,"['TOWNSHIP_VALID', 'SA_ID_LUHN_VALID']",REJECTED
d50c9369-b5b0-45b7-ae11-e7f2ad6a8a45,True,2026-06-01,Sipho,Ndlovu,9388867064301,1984-10-26,Male,South African,True,794744903,sipho.ndlovu413@example.com,840685567,Katlehong,65,Pimville,-26.091908,27.817641,Diploma,NQF,Education,4,Basic,True,Employed,0,False,Sales Assistant,Logistics,Education,Contract,True,False,Bus,False,False,Education,4,<R3500,True,True,Physical,2026-07-01,2026-06-14,A Khumalo,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
bc01f66a-c1fa-45a3-9def-263fd24a8429,True,2026-06-01,Lerato,Masilela,8220365321703,1990-02-23,Male,South African,True,845244772,lerato.masilela414@example.com,754700160,Tembisa,57,Pimville,-26.372737,28.013005,Certificate,NQF,Engineering,8,Basic,True,Employed,0,False,Driver,Retail,Finance,Contract,False,True,Walk,True,False,Education,1,>R15000,False,False,,2026-07-01,2026-06-14,A Khumalo,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
53e28b25-fe48-4e55-b30e-7aec9d6fe0cc,True,2026-06-01,Nomsa,Mabena,8834203700736,1999-06-10,Male,South African,True,765806513,nomsa.mabena415@example.com,648759695,Tembisa,106,Protea Glen,-26.296505,27.842211,Honours,NQF,Business,6,Intermediate,False,Unemployed,9,True,Sales Assistant,Logistics,ICT,Part-Time,True,False,Taxi,False,False,Hospitality,1,<R3500,False,True,Physical,2026-07-01,2026-06-14,T Nkosi,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
2ad2fc01-2772-47fe-bfc5-e3a484c16b61,True,2026-06-01,Nomsa,Mokoena,8053269019483,1987-01-24,Male,South African,True,883697747,nomsa.mokoena416@example.com,726183733,Tembisa,56,Protea Glen,-26.127361,28.004694,Matric,NQF,Marketing,4,Intermediate,False,Unemployed,19,True,Administrator,ICT,Finance,Contract,True,False,Train,True,False,Business,8,>R15000,False,True,Hearing,2026-07-01,2026-06-14,A Khumalo,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
1925a674-4614-4cf7-aee8-bd049ac8c596,True,2026-06-01,Zanele,Masilela,9627383227836,1986-11-30,Female,South African,True,737225123,zanele.masilela417@example.com,897846123,Orange Farm,54,Zola,-26.362726,27.876047,Bachelor Degree,NQF,Education,7,Intermediate,True,Employed,0,False,Driver,Manufacturing,Manufacturing,Permanent,False,True,Own Car,False,False,Engineering,8,R3500-R7500,True,True,Visual,2026-07-01,2026-06-14,L Dlamini,Google Form,job_seeker.csv,"['TOWNSHIP_VALID', 'SA_ID_LUHN_VALID']",REJECTED
054f2070-5699-4ff7-b86f-474447a8ba87,True,2026-06-01,Lungile,Mabena,8979199268797,1981-01-14,Male,South African,True,700298172,lungile.mabena418@example.com,816105036,Soweto,83,Orlando,-26.245169,27.759618,Matric,NQF,Hospitality,5,Basic,False,Unemployed,24,True,Cashier,Logistics,Education,Contract,False,True,Taxi,True,False,Engineering,4,R7501-R15000,True,True,Physical,2026-07-01,2026-06-14,T Nkosi,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
77e2cf6a-0ebf-4537-a6a4-0d39e24d37e0,True,2026-06-01,Kagiso,Molefe,8317796710188,2002-04-29,Female,South African,True,792400063,kagiso.molefe419@example.com,666216127,Katlehong,53,Protea Glen,-26.397542,27.767564,Certificate,NQF,Engineering,7,Basic,False,Unemployed,17,True,General Worker,Retail,ICT,Contract,True,True,Own Car,True,True,Hospitality,4,R3500-R7500,False,False,Physical,2026-07-01,2026-06-14,T Nkosi,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
fbfa76cd-053d-4f82-82f2-5bedfbc9e09a,True,2026-06-01,Sipho,Mahlangu,8028967120828,1987-02-02,Female,South African,True,664428778,sipho.mahlangu420@example.com,713631973,Orange Farm,103,Protea Glen,-26.186282,27.837669,Bachelor Degree,NQF,Marketing,4,Advanced,False,Unemployed,56,True,Data Capturer,Education,ICT,Permanent,True,True,Walk,False,True,Marketing,9,R7501-R15000,False,False,,2026-07-01,2026-06-14,A Khumalo,WhatsApp,job_seeker.csv,['TOWNSHIP_VALID'],REJECTED
90f42130-1b8c-4f8a-a7e4-77b3c7f4399b,True,2026-06-01,Nandi,Mahlangu,9029563130819,1996-06-25,Female,South African,True,684421701,nandi.mahlangu421@example.com,747197461,Alexandra,69,Zola,-26.009053,27.740138,Diploma,NQF,IT,6,Advanced,False,Unemployed,22,True,General Worker,Education,Finance,Contract,False,False,Train,False,False,Engineering,7,R7501-R15000,False,True,Visual,2026-07-01,2026-06-14,L Dlamini,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
8a000061-2fd7-4dc3-bef5-a4923cef4a6c,True,2026-06-01,Mpho,Mokoena,8766424538652,1986-01-03,Female,South African,True,757906252,mpho.mokoena422@example.com,622424284,Soweto,110,Jabulani,-26.309333,27.863506,Honours,NQF,IT,4,Intermediate,False,Unemployed,22,True,Cashier,ICT,Retail,Contract,True,True,Train,True,False,Hospitality,8,R7501-R15000,False,True,,2026-07-01,2026-06-14,L Dlamini,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
b4b4aeaf-92a5-4369-a3ac-bfd15501322e,True,2026-06-01,Lerato,Nkosi,8057029208083,1987-01-01,Male,South African,True,850222091,lerato.nkosi423@example.com,841906838,Diepsloot,86,Dobsonville,-26.04284,27.856106,Certificate,NQF,IT,6,Advanced,True,Employed,0,False,Administrator,Logistics,ICT,Part-Time,True,True,Walk,True,False,Hospitality,10,R3500-R7500,False,True,Visual,2026-07-01,2026-06-14,M Moloi,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
fa9826bf-7c72-45f0-be8a-7b79cd82a7ed,True,2026-06-01,Sibusiso,Nkosi,8337969223594,1997-03-30,Female,South African,True,623765025,sibusiso.nkosi425@example.com,600443636,Vosloorus,58,Jabulani,-26.245494,27.700654,Bachelor Degree,NQF,Hospitality,6,Basic,False,Unemployed,58,True,Cashier,Retail,Education,Part-Time,False,True,Bus,False,False,Hospitality,3,>R15000,True,False,,2026-07-01,2026-06-14,T Nkosi,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
e51273b2-5854-46e3-baed-79fad9b354fa,True,2026-06-01,Kagiso,Mabena,9188239434405,1996-08-11,Female,South African,True,639621998,kagiso.mabena426@example.com,638056250,Diepsloot,112,Meadowlands,-26.363616,27.958898,Bachelor Degree,NQF,Engineering,4,Advanced,True,Employed,0,False,Cashier,Logistics,Education,Contract,True,False,Own Car,True,False,Hospitality,7,>R15000,False,True,,2026-07-01,2026-06-14,L Dlamini,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
fe917fda-d694-4ef9-b679-b2a74913880f,True,2026-06-01,Lerato,Molefe,9554002186453,1984-10-02,Male,South African,True,611000572,lerato.molefe428@example.com,789045367,Tembisa,14,Protea Glen,-26.368695,27.7694,Matric,NQF,IT,4,Intermediate,False,Unemployed,59,True,Administrator,Education,Logistics,Contract,False,True,Train,False,False,Finance,9,>R15000,True,False,Physical,2026-07-01,2026-06-14,M Moloi,WhatsApp,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
e4f31414-6eab-48f8-9ead-e14b80a017cb,True,2026-06-01,Lerato,Baloyi,9668811896453,2006-08-10,Male,South African,True,659088716,lerato.baloyi429@example.com,861449391,Diepsloot,94,Jabulani,-26.377173,27.841707,Honours,NQF,Finance,6,Basic,True,Employed,0,False,Cashier,Finance,Logistics,Part-Time,False,True,Bus,True,True,Engineering,8,R7501-R15000,False,False,Hearing,2026-07-01,2026-06-14,M Moloi,Community Drive,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
bf919ff8-6631-4b30-a392-f29f1f64469e,True,2026-06-01,Sibusiso,Mabena,9907600232690,1980-03-15,Female,South African,True,841806823,sibusiso.mabena430@example.com,757469897,Tembisa,89,Orlando,-26.209499,27.737389,Diploma,NQF,Hospitality,8,Basic,False,Unemployed,13,True,General Worker,Retail,Retail,Part-Time,False,True,Bus,False,True,IT,4,R3500-R7500,False,False,,2026-07-01,2026-06-14,A Khumalo,Google Form,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
affc5a8b-f066-4e01-a844-ee96f1b5eb3e,True,2026-06-01,Tumelo,Mokoena,9138466476880,1981-04-09,Male,South African,True,823591825,tumelo.mokoena431@example.com,624872919,Vosloorus,18,Orlando,-26.197431,27.71361,Certificate,NQF,Finance,8,Basic,True,Employed,0,False,Sales Assistant,ICT,Finance,Contract,True,True,Bus,True,False,Marketing,9,>R15000,False,True,Visual,2026-07-01,2026-06-14,L Dlamini,Community Drive,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
7f56140d-89d6-4ffa-b501-7793a5cf6108,True,2026-06-01,Thabo,Ndlovu,9114967810978,2005-06-18,Male,South African,True,665842327,thabo.ndlovu432@example.com,659288950,Diepsloot,82,Orlando,-26.297516,27.904005,Honours,NQF,Hospitality,7,Basic,False,Unemployed,48,True,Driver,ICT,Retail,Part-Time,True,False,Own Car,False,True,Hospitality,9,<R3500,True,False,Physical,2026-07-01,2026-06-14,M Moloi,Community Drive,job_seeker.csv,['SA_ID_LUHN_VALID'],REJECTED
